episode,score,type
8140,1.0,train
8141,2.0,train
8142,1.0,train
8143,1.0,train
8144,2.0,train
8145,2.0,train
8146,2.0,train
8147,1.0,train
8148,0,train
8149,1.0,train
8150,1.0,train
8151,0,train
8152,1.0,train
8153,1.0,train
8154,1.0,train
8155,4.0,train
8156,1.0,train
8157,1.0,train
8158,2.0,train
8159,1.0,train
8160,1.0,train
8161,0,train
8162,3.0,train
8163,1.0,train
8164,3.0,train
8165,1.0,train
8166,3.0,train
8167,2.0,train
8168,3.0,train
8169,4.0,train
8170,4.0,train
8171,3.0,train
8172,1.0,train
8173,2.0,train
8174,2.0,train
8175,1.0,train
8176,1.0,train
8177,2.0,train
8178,5.0,train
8179,1.0,train
8180,3.0,train
8181,0,train
8182,1.0,train
8183,1.0,train
8184,2.0,train
8185,0,train
8186,1.0,train
8187,5.0,train
8188,3.0,train
8189,2.0,train
8190,0,train
8191,2.0,train
8192,2.0,train
8193,2.0,train
8194,2.0,train
8195,0,train
8196,1.0,train
8197,3.0,train
8198,0,train
8199,3.0,test
8200,3.0,test
8201,0,test
8202,2.0,test
8203,5.0,test
8204,3.0,test
8205,1.0,test
8206,0,test
8207,1.0,test
8208,1.0,test
8209,2.0,test
8210,1.0,test
8211,2.0,test
8212,1.0,test
8213,2.0,test
8214,1.0,test
8215,1.0,test
8216,2.0,test
8217,1.0,test
8218,1.0,test
8219,1.0,test
8220,1.0,test
8221,1.0,test
8222,4.0,test
8223,1.0,test
8224,1.0,test
8225,1.0,test
8226,1.0,test
8227,1.0,test
8228,2.0,test
8229,1.0,test
8230,3.0,test
8231,1.0,test
8232,2.0,test
8233,2.0,test
8234,1.0,test
8235,1.0,test
8236,2.0,test
8237,1.0,test
8238,1.0,test
8239,1.0,test
8240,1.0,test
8241,4.0,test
8242,1.0,test
8243,1.0,test
8244,0,test
8245,1.0,test
8246,1.0,test
8247,0,test
8248,1.0,test
8249,3.0,test
8250,2.0,test
8251,5.0,test
8252,2.0,test
8253,1.0,test
8254,2.0,test
8255,0,test
8256,0,test
8257,3.0,test
8258,2.0,test
8259,2.0,test
8260,0,test
8261,5.0,test
8262,4.0,test
8263,3.0,test
8264,1.0,test
8265,3.0,test
8266,1.0,test
8267,2.0,test
8268,2.0,test
8269,1.0,test
8270,1.0,test
8271,4.0,test
8272,0,test
8273,6.0,test
8274,0,test
8275,1.0,test
8276,1.0,test
8277,1.0,test
8278,1.0,test
8279,5.0,test
8280,2.0,test
8281,2.0,test
8282,2.0,test
8283,1.0,test
8284,1.0,test
8285,0,test
8286,2.0,test
8287,5.0,test
8288,1.0,test
8289,2.0,test
8290,3.0,test
8291,2.0,test
8292,2.0,test
8293,1.0,test
8294,3.0,test
8295,2.0,test
8296,0,test
8297,1.0,test
8298,2.0,test
8299,1.0,test
8300,2.0,test
8301,4.0,test
8302,3.0,test
8303,2.0,test
8304,1.0,test
8305,1.0,test
8306,0,test
8307,1.0,test
8308,4.0,test
8309,3.0,test
8310,4.0,test
8311,1.0,test
8312,3.0,test
8313,2.0,test
8314,1.0,test
8315,1.0,test
8316,2.0,test
8317,1.0,test
8318,2.0,test
8319,2.0,test
8320,1.0,test
8321,2.0,test
8322,1.0,test
8323,1.0,test
8324,0,test
8325,1.0,test
8326,0,test
8327,1.0,test
8328,1.0,test
8329,2.0,test
8330,2.0,test
8331,1.0,test
8332,1.0,test
8333,2.0,test
8334,1.0,test
8335,0,test
8336,0,test
8337,3.0,test
8338,1.0,test
8339,2.0,test
8340,0,test
8341,2.0,test
8342,2.0,test
8343,3.0,test
8344,1.0,test
8345,3.0,test
8346,1.0,test
8347,1.0,test
8348,1.0,test
8349,1.0,test
8350,4.0,test
8351,1.0,test
8352,2.0,test
8353,2.0,test
8354,2.0,test
8355,1.0,test
8356,2.0,test
8357,0,test
8358,3.0,test
8359,2.0,test
8360,2.0,test
8361,1.0,test
8362,3.0,test
8363,1.0,test
8364,1.0,test
8365,0,test
8366,4.0,test
8367,3.0,test
8368,2.0,test
8369,1.0,test
8370,4.0,test
8371,1.0,test
8372,3.0,test
8373,2.0,test
8374,2.0,test
8375,2.0,test
8376,3.0,test
8377,1.0,test
8378,1.0,test
8379,1.0,test
8380,3.0,test
8381,1.0,test
8382,1.0,test
8383,0,test
8384,1.0,test
8385,1.0,test
8386,3.0,test
8387,3.0,test
8388,0,test
8389,2.0,test
8390,2.0,test
8391,2.0,test
8392,1.0,test
8393,5.0,test
8394,1.0,test
8395,2.0,test
8396,3.0,test
8397,1.0,test
8398,3.0,test
8399,0,train
8400,2.0,train
8401,3.0,train
8402,0,train
8403,1.0,train
8404,2.0,train
8405,1.0,train
8406,1.0,train
8407,3.0,train
8408,2.0,train
8409,1.0,train
8410,2.0,train
8411,1.0,train
8412,1.0,train
8413,0,train
8414,2.0,train
8415,2.0,train
8416,3.0,train
8417,1.0,train
8418,1.0,train
8419,2.0,train
8420,1.0,train
8421,2.0,train
8422,2.0,train
8423,1.0,train
8424,3.0,train
8425,4.0,train
8426,1.0,train
8427,0,train
8428,4.0,train
8429,1.0,train
8430,2.0,train
8431,1.0,train
8432,2.0,train
8433,1.0,train
8434,1.0,train
8435,0,train
8436,1.0,train
8437,1.0,train
8438,2.0,train
8439,1.0,train
8440,1.0,train
8441,2.0,train
8442,1.0,train
8443,1.0,train
8444,1.0,train
8445,1.0,train
8446,1.0,train
8447,1.0,train
8448,1.0,train
8449,1.0,train
8450,1.0,train
8451,1.0,train
8452,7.0,train
8453,2.0,train
8454,1.0,train
8455,2.0,train
8456,3.0,train
8457,2.0,train
8458,2.0,train
8459,1.0,train
8460,3.0,train
8461,4.0,train
8462,1.0,train
8463,1.0,train
8464,1.0,train
8465,1.0,train
8466,2.0,train
8467,0,train
8468,1.0,train
8469,1.0,train
8470,3.0,train
8471,0,train
8472,2.0,train
8473,2.0,train
8474,2.0,train
8475,1.0,train
8476,1.0,train
8477,1.0,train
8478,1.0,train
8479,2.0,train
8480,1.0,train
8481,1.0,train
8482,2.0,train
8483,2.0,train
8484,1.0,train
8485,4.0,train
8486,2.0,train
8487,1.0,train
8488,3.0,train
8489,3.0,train
8490,1.0,train
8491,1.0,train
8492,0,train
8493,0,train
8494,1.0,train
8495,1.0,train
8496,1.0,train
8497,2.0,train
8498,0,train
8499,2.0,train
8500,0,train
8501,1.0,train
8502,2.0,train
8503,1.0,train
8504,2.0,train
8505,2.0,train
8506,3.0,train
8507,1.0,train
8508,6.0,train
8509,3.0,train
8510,1.0,train
8511,1.0,train
8512,2.0,train
8513,2.0,train
8514,2.0,train
8515,1.0,train
8516,3.0,train
8517,1.0,train
8518,2.0,train
8519,0,train
8520,2.0,train
8521,4.0,train
8522,1.0,train
8523,2.0,train
8524,2.0,train
8525,1.0,train
8526,2.0,train
8527,4.0,train
8528,1.0,train
8529,5.0,train
8530,2.0,train
8531,0,train
8532,1.0,train
8533,0,train
8534,2.0,train
8535,3.0,train
8536,0,train
8537,1.0,train
8538,2.0,train
8539,1.0,train
8540,2.0,train
8541,3.0,train
8542,1.0,train
8543,1.0,train
8544,0,train
8545,1.0,train
8546,2.0,train
8547,0,train
8548,1.0,train
8549,1.0,train
8550,3.0,train
8551,1.0,train
8552,2.0,train
8553,1.0,train
8554,0,train
8555,2.0,train
8556,0,train
8557,3.0,train
8558,0,train
8559,3.0,train
8560,3.0,train
8561,2.0,train
8562,3.0,train
8563,0,train
8564,2.0,train
8565,2.0,train
8566,0,train
8567,1.0,train
8568,0,train
8569,1.0,train
8570,1.0,train
8571,2.0,train
8572,4.0,train
8573,2.0,train
8574,1.0,train
8575,3.0,train
8576,1.0,train
8577,3.0,train
8578,1.0,train
8579,3.0,train
8580,2.0,train
8581,1.0,train
8582,0,train
8583,2.0,train
8584,0,train
8585,0,train
8586,3.0,train
8587,1.0,train
8588,1.0,train
8589,1.0,train
8590,1.0,train
8591,0,train
8592,0,train
8593,0,train
8594,0,train
8595,0,train
8596,0,train
8597,3.0,train
8598,1.0,train
8599,0,test
8600,1.0,test
8601,0,test
8602,2.0,test
8603,3.0,test
8604,1.0,test
8605,1.0,test
8606,2.0,test
8607,1.0,test
8608,1.0,test
8609,1.0,test
8610,3.0,test
8611,2.0,test
8612,2.0,test
8613,0,test
8614,1.0,test
8615,3.0,test
8616,1.0,test
8617,1.0,test
8618,2.0,test
8619,4.0,test
8620,1.0,test
8621,2.0,test
8622,2.0,test
8623,2.0,test
8624,2.0,test
8625,2.0,test
8626,1.0,test
8627,1.0,test
8628,1.0,test
8629,0,test
8630,0,test
8631,3.0,test
8632,0,test
8633,1.0,test
8634,1.0,test
8635,1.0,test
8636,4.0,test
8637,4.0,test
8638,3.0,test
8639,2.0,test
8640,4.0,test
8641,3.0,test
8642,3.0,test
8643,2.0,test
8644,3.0,test
8645,4.0,test
8646,1.0,test
8647,2.0,test
8648,1.0,test
8649,4.0,test
8650,1.0,test
8651,1.0,test
8652,1.0,test
8653,1.0,test
8654,1.0,test
8655,3.0,test
8656,1.0,test
8657,1.0,test
8658,2.0,test
8659,3.0,test
8660,0,test
8661,2.0,test
8662,2.0,test
8663,2.0,test
8664,2.0,test
8665,1.0,test
8666,1.0,test
8667,3.0,test
8668,1.0,test
8669,2.0,test
8670,3.0,test
8671,1.0,test
8672,0,test
8673,0,test
8674,2.0,test
8675,3.0,test
8676,2.0,test
8677,4.0,test
8678,2.0,test
8679,0,test
8680,1.0,test
8681,3.0,test
8682,2.0,test
8683,0,test
8684,3.0,test
8685,5.0,test
8686,1.0,test
8687,1.0,test
8688,2.0,test
8689,2.0,test
8690,2.0,test
8691,2.0,test
8692,2.0,test
8693,1.0,test
8694,1.0,test
8695,1.0,test
8696,1.0,test
8697,0,test
8698,0,test
8699,2.0,test
8700,1.0,test
8701,4.0,test
8702,4.0,test
8703,0,test
8704,1.0,test
8705,1.0,test
8706,1.0,test
8707,1.0,test
8708,1.0,test
8709,2.0,test
8710,2.0,test
8711,1.0,test
8712,2.0,test
8713,1.0,test
8714,0,test
8715,3.0,test
8716,1.0,test
8717,0,test
8718,1.0,test
8719,2.0,test
8720,4.0,test
8721,1.0,test
8722,0,test
8723,2.0,test
8724,1.0,test
8725,1.0,test
8726,2.0,test
8727,1.0,test
8728,1.0,test
8729,1.0,test
8730,0,test
8731,6.0,test
8732,2.0,test
8733,2.0,test
8734,4.0,test
8735,2.0,test
8736,3.0,test
8737,2.0,test
8738,2.0,test
8739,1.0,test
8740,5.0,test
8741,2.0,test
8742,1.0,test
8743,3.0,test
8744,3.0,test
8745,2.0,test
8746,1.0,test
8747,3.0,test
8748,3.0,test
8749,2.0,test
8750,2.0,test
8751,1.0,test
8752,1.0,test
8753,1.0,test
8754,1.0,test
8755,1.0,test
8756,1.0,test
8757,0,test
8758,1.0,test
8759,2.0,test
8760,0,test
8761,3.0,test
8762,2.0,test
8763,2.0,test
8764,5.0,test
8765,2.0,test
8766,3.0,test
8767,4.0,test
8768,1.0,test
8769,2.0,test
8770,1.0,test
8771,2.0,test
8772,2.0,test
8773,3.0,test
8774,3.0,test
8775,1.0,test
8776,0,test
8777,4.0,test
8778,0,test
8779,0,test
8780,3.0,test
8781,1.0,test
8782,1.0,test
8783,1.0,test
8784,4.0,test
8785,1.0,test
8786,1.0,test
8787,2.0,test
8788,1.0,test
8789,3.0,test
8790,4.0,test
8791,0,test
8792,3.0,test
8793,1.0,test
8794,1.0,test
8795,2.0,test
8796,1.0,test
8797,2.0,test
8798,1.0,test
8799,4.0,train
8800,1.0,train
8801,5.0,train
8802,2.0,train
8803,3.0,train
8804,1.0,train
8805,1.0,train
8806,2.0,train
8807,0,train
8808,1.0,train
8809,2.0,train
8810,1.0,train
8811,2.0,train
8812,2.0,train
8813,2.0,train
8814,1.0,train
8815,1.0,train
8816,1.0,train
8817,0,train
8818,1.0,train
8819,4.0,train
8820,1.0,train
8821,4.0,train
8822,0,train
8823,2.0,train
8824,2.0,train
8825,2.0,train
8826,0,train
8827,0,train
8828,3.0,train
8829,3.0,train
8830,2.0,train
8831,2.0,train
8832,2.0,train
8833,0,train
8834,2.0,train
8835,0,train
8836,1.0,train
8837,3.0,train
8838,1.0,train
8839,1.0,train
8840,5.0,train
8841,3.0,train
8842,1.0,train
8843,1.0,train
8844,2.0,train
8845,0,train
8846,2.0,train
8847,1.0,train
8848,1.0,train
8849,3.0,train
8850,1.0,train
8851,0,train
8852,0,train
8853,1.0,train
8854,1.0,train
8855,1.0,train
8856,0,train
8857,3.0,train
8858,3.0,train
8859,2.0,train
8860,5.0,train
8861,1.0,train
8862,5.0,train
8863,1.0,train
8864,1.0,train
8865,1.0,train
8866,2.0,train
8867,1.0,train
8868,0,train
8869,1.0,train
8870,1.0,train
8871,1.0,train
8872,1.0,train
8873,3.0,train
8874,1.0,train
8875,1.0,train
8876,2.0,train
8877,3.0,train
8878,1.0,train
8879,2.0,train
8880,2.0,train
8881,2.0,train
8882,2.0,train
8883,3.0,train
8884,1.0,train
8885,2.0,train
8886,5.0,train
8887,5.0,train
8888,2.0,train
8889,0,train
8890,1.0,train
8891,2.0,train
8892,1.0,train
8893,1.0,train
8894,3.0,train
8895,2.0,train
8896,1.0,train
8897,2.0,train
8898,1.0,train
8899,2.0,train
8900,3.0,train
8901,1.0,train
8902,3.0,train
8903,1.0,train
8904,4.0,train
8905,4.0,train
8906,1.0,train
8907,1.0,train
8908,1.0,train
8909,1.0,train
8910,1.0,train
8911,1.0,train
8912,2.0,train
8913,1.0,train
8914,1.0,train
8915,1.0,train
8916,2.0,train
8917,3.0,train
8918,2.0,train
8919,0,train
8920,1.0,train
8921,0,train
8922,1.0,train
8923,2.0,train
8924,1.0,train
8925,2.0,train
8926,1.0,train
8927,2.0,train
8928,2.0,train
8929,2.0,train
8930,0,train
8931,1.0,train
8932,1.0,train
8933,3.0,train
8934,2.0,train
8935,1.0,train
8936,2.0,train
8937,1.0,train
8938,0,train
8939,2.0,train
8940,2.0,train
8941,2.0,train
8942,1.0,train
8943,1.0,train
8944,2.0,train
8945,2.0,train
8946,1.0,train
8947,1.0,train
8948,2.0,train
8949,1.0,train
8950,1.0,train
8951,2.0,train
8952,1.0,train
8953,2.0,train
8954,5.0,train
8955,0,train
8956,1.0,train
8957,2.0,train
8958,1.0,train
8959,3.0,train
8960,1.0,train
8961,3.0,train
8962,0,train
8963,4.0,train
8964,2.0,train
8965,1.0,train
8966,5.0,train
8967,2.0,train
8968,3.0,train
8969,2.0,train
8970,1.0,train
8971,2.0,train
8972,3.0,train
8973,2.0,train
8974,6.0,train
8975,1.0,train
8976,2.0,train
8977,5.0,train
8978,2.0,train
8979,3.0,train
8980,1.0,train
8981,1.0,train
8982,1.0,train
8983,3.0,train
8984,0,train
8985,1.0,train
8986,1.0,train
8987,3.0,train
8988,3.0,train
8989,1.0,train
8990,5.0,train
8991,2.0,train
8992,2.0,train
8993,7.0,train
8994,2.0,train
8995,2.0,train
8996,0,train
8997,1.0,train
8998,0,train
8999,1.0,test
9000,0,test
9001,1.0,test
9002,1.0,test
9003,0,test
9004,2.0,test
9005,2.0,test
9006,1.0,test
9007,3.0,test
9008,2.0,test
9009,0,test
9010,2.0,test
9011,1.0,test
9012,1.0,test
9013,3.0,test
9014,2.0,test
9015,2.0,test
9016,1.0,test
9017,5.0,test
9018,2.0,test
9019,4.0,test
9020,4.0,test
9021,2.0,test
9022,3.0,test
9023,0,test
9024,1.0,test
9025,1.0,test
9026,3.0,test
9027,1.0,test
9028,4.0,test
9029,1.0,test
9030,1.0,test
9031,3.0,test
9032,1.0,test
9033,2.0,test
9034,0,test
9035,1.0,test
9036,1.0,test
9037,5.0,test
9038,1.0,test
9039,2.0,test
9040,1.0,test
9041,1.0,test
9042,5.0,test
9043,2.0,test
9044,2.0,test
9045,1.0,test
9046,4.0,test
9047,1.0,test
9048,0,test
9049,1.0,test
9050,1.0,test
9051,1.0,test
9052,1.0,test
9053,2.0,test
9054,2.0,test
9055,1.0,test
9056,2.0,test
9057,1.0,test
9058,1.0,test
9059,4.0,test
9060,2.0,test
9061,3.0,test
9062,2.0,test
9063,0,test
9064,3.0,test
9065,3.0,test
9066,0,test
9067,1.0,test
9068,1.0,test
9069,1.0,test
9070,2.0,test
9071,2.0,test
9072,1.0,test
9073,3.0,test
9074,1.0,test
9075,3.0,test
9076,1.0,test
9077,1.0,test
9078,1.0,test
9079,0,test
9080,2.0,test
9081,0,test
9082,1.0,test
9083,1.0,test
9084,2.0,test
9085,4.0,test
9086,1.0,test
9087,5.0,test
9088,2.0,test
9089,0,test
9090,2.0,test
9091,3.0,test
9092,3.0,test
9093,2.0,test
9094,1.0,test
9095,3.0,test
9096,2.0,test
9097,3.0,test
9098,1.0,test
9099,0,test
9100,1.0,test
9101,1.0,test
9102,1.0,test
9103,3.0,test
9104,1.0,test
9105,3.0,test
9106,4.0,test
9107,2.0,test
9108,1.0,test
9109,1.0,test
9110,3.0,test
9111,1.0,test
9112,2.0,test
9113,2.0,test
9114,1.0,test
9115,4.0,test
9116,1.0,test
9117,2.0,test
9118,2.0,test
9119,0,test
9120,2.0,test
9121,2.0,test
9122,0,test
9123,1.0,test
9124,1.0,test
9125,3.0,test
9126,3.0,test
9127,2.0,test
9128,1.0,test
9129,3.0,test
9130,2.0,test
9131,3.0,test
9132,4.0,test
9133,3.0,test
9134,1.0,test
9135,1.0,test
9136,2.0,test
9137,2.0,test
9138,2.0,test
9139,2.0,test
9140,2.0,test
9141,2.0,test
9142,1.0,test
9143,1.0,test
9144,2.0,test
9145,1.0,test
9146,2.0,test
9147,3.0,test
9148,2.0,test
9149,1.0,test
9150,1.0,test
9151,2.0,test
9152,2.0,test
9153,2.0,test
9154,2.0,test
9155,1.0,test
9156,2.0,test
9157,6.0,test
9158,2.0,test
9159,3.0,test
9160,2.0,test
9161,2.0,test
9162,3.0,test
9163,4.0,test
9164,1.0,test
9165,1.0,test
9166,2.0,test
9167,0,test
9168,0,test
9169,2.0,test
9170,1.0,test
9171,2.0,test
9172,4.0,test
9173,1.0,test
9174,1.0,test
9175,4.0,test
9176,1.0,test
9177,2.0,test
9178,1.0,test
9179,3.0,test
9180,1.0,test
9181,1.0,test
9182,1.0,test
9183,3.0,test
9184,1.0,test
9185,2.0,test
9186,1.0,test
9187,2.0,test
9188,3.0,test
9189,3.0,test
9190,2.0,test
9191,0,test
9192,2.0,test
9193,7.0,test
9194,0,test
9195,0,test
9196,1.0,test
9197,1.0,test
9198,1.0,test
9199,2.0,train
9200,3.0,train
9201,1.0,train
9202,0,train
9203,1.0,train
9204,2.0,train
9205,3.0,train
9206,1.0,train
9207,1.0,train
9208,2.0,train
9209,0,train
9210,2.0,train
9211,2.0,train
9212,3.0,train
9213,1.0,train
9214,2.0,train
9215,0,train
9216,1.0,train
9217,4.0,train
9218,1.0,train
9219,1.0,train
9220,1.0,train
9221,3.0,train
9222,0,train
9223,2.0,train
9224,6.0,train
9225,2.0,train
9226,0,train
9227,1.0,train
9228,5.0,train
9229,1.0,train
9230,1.0,train
9231,1.0,train
9232,1.0,train
9233,0,train
9234,0,train
9235,2.0,train
9236,2.0,train
9237,4.0,train
9238,0,train
9239,0,train
9240,2.0,train
9241,2.0,train
9242,1.0,train
9243,1.0,train
9244,1.0,train
9245,1.0,train
9246,1.0,train
9247,1.0,train
9248,1.0,train
9249,3.0,train
9250,1.0,train
9251,1.0,train
9252,4.0,train
9253,1.0,train
9254,0,train
9255,2.0,train
9256,1.0,train
9257,2.0,train
9258,2.0,train
9259,4.0,train
9260,1.0,train
9261,2.0,train
9262,0,train
9263,3.0,train
9264,2.0,train
9265,3.0,train
9266,4.0,train
9267,1.0,train
9268,3.0,train
9269,1.0,train
9270,2.0,train
9271,0,train
9272,1.0,train
9273,3.0,train
9274,0,train
9275,2.0,train
9276,2.0,train
9277,2.0,train
9278,1.0,train
9279,2.0,train
9280,2.0,train
9281,1.0,train
9282,2.0,train
9283,1.0,train
9284,1.0,train
9285,2.0,train
9286,5.0,train
9287,1.0,train
9288,1.0,train
9289,1.0,train
9290,2.0,train
9291,3.0,train
9292,2.0,train
9293,0,train
9294,5.0,train
9295,1.0,train
9296,0,train
9297,2.0,train
9298,2.0,train
9299,3.0,train
9300,1.0,train
9301,0,train
9302,1.0,train
9303,1.0,train
9304,1.0,train
9305,1.0,train
9306,0,train
9307,1.0,train
9308,0,train
9309,4.0,train
9310,1.0,train
9311,2.0,train
9312,2.0,train
9313,1.0,train
9314,4.0,train
9315,0,train
9316,2.0,train
9317,1.0,train
9318,2.0,train
9319,2.0,train
9320,0,train
9321,3.0,train
9322,1.0,train
9323,2.0,train
9324,0,train
9325,1.0,train
9326,1.0,train
9327,4.0,train
9328,4.0,train
9329,1.0,train
9330,0,train
9331,1.0,train
9332,4.0,train
9333,1.0,train
9334,6.0,train
9335,2.0,train
9336,1.0,train
9337,1.0,train
9338,1.0,train
9339,4.0,train
9340,1.0,train
9341,2.0,train
9342,2.0,train
9343,1.0,train
9344,2.0,train
9345,4.0,train
9346,1.0,train
9347,1.0,train
9348,2.0,train
9349,4.0,train
9350,2.0,train
9351,1.0,train
9352,1.0,train
9353,2.0,train
9354,2.0,train
9355,4.0,train
9356,1.0,train
9357,3.0,train
9358,2.0,train
9359,2.0,train
9360,1.0,train
9361,2.0,train
9362,2.0,train
9363,2.0,train
9364,1.0,train
9365,2.0,train
9366,1.0,train
9367,3.0,train
9368,1.0,train
9369,1.0,train
9370,1.0,train
9371,1.0,train
9372,3.0,train
9373,1.0,train
9374,1.0,train
9375,1.0,train
9376,1.0,train
9377,2.0,train
9378,1.0,train
9379,3.0,train
9380,1.0,train
9381,1.0,train
9382,3.0,train
9383,1.0,train
9384,2.0,train
9385,4.0,train
9386,2.0,train
9387,2.0,train
9388,0,train
9389,1.0,train
9390,2.0,train
9391,1.0,train
9392,1.0,train
9393,1.0,train
9394,0,train
9395,0,train
9396,5.0,train
9397,2.0,train
9398,0,train
9399,1.0,test
9400,2.0,test
9401,2.0,test
9402,2.0,test
9403,2.0,test
9404,1.0,test
9405,2.0,test
9406,2.0,test
9407,1.0,test
9408,3.0,test
9409,3.0,test
9410,3.0,test
9411,3.0,test
9412,3.0,test
9413,1.0,test
9414,1.0,test
9415,0,test
9416,3.0,test
9417,3.0,test
9418,1.0,test
9419,1.0,test
9420,1.0,test
9421,2.0,test
9422,3.0,test
9423,3.0,test
9424,0,test
9425,1.0,test
9426,1.0,test
9427,0,test
9428,2.0,test
9429,1.0,test
9430,2.0,test
9431,1.0,test
9432,2.0,test
9433,3.0,test
9434,2.0,test
9435,2.0,test
9436,3.0,test
9437,4.0,test
9438,3.0,test
9439,3.0,test
9440,6.0,test
9441,4.0,test
9442,2.0,test
9443,1.0,test
9444,3.0,test
9445,2.0,test
9446,4.0,test
9447,1.0,test
9448,1.0,test
9449,2.0,test
9450,2.0,test
9451,2.0,test
9452,4.0,test
9453,3.0,test
9454,3.0,test
9455,1.0,test
9456,2.0,test
9457,2.0,test
9458,2.0,test
9459,0,test
9460,4.0,test
9461,1.0,test
9462,1.0,test
9463,4.0,test
9464,3.0,test
9465,1.0,test
9466,0,test
9467,3.0,test
9468,0,test
9469,0,test
9470,1.0,test
9471,0,test
9472,2.0,test
9473,3.0,test
9474,3.0,test
9475,1.0,test
9476,1.0,test
9477,1.0,test
9478,0,test
9479,2.0,test
9480,3.0,test
9481,2.0,test
9482,3.0,test
9483,0,test
9484,1.0,test
9485,3.0,test
9486,4.0,test
9487,1.0,test
9488,1.0,test
9489,3.0,test
9490,2.0,test
9491,0,test
9492,1.0,test
9493,3.0,test
9494,1.0,test
9495,1.0,test
9496,3.0,test
9497,1.0,test
9498,1.0,test
9499,2.0,test
9500,1.0,test
9501,2.0,test
9502,1.0,test
9503,0,test
9504,1.0,test
9505,3.0,test
9506,0,test
9507,5.0,test
9508,1.0,test
9509,1.0,test
9510,1.0,test
9511,3.0,test
9512,2.0,test
9513,2.0,test
9514,2.0,test
9515,1.0,test
9516,1.0,test
9517,3.0,test
9518,2.0,test
9519,2.0,test
9520,2.0,test
9521,3.0,test
9522,2.0,test
9523,3.0,test
9524,2.0,test
9525,1.0,test
9526,3.0,test
9527,1.0,test
9528,1.0,test
9529,2.0,test
9530,1.0,test
9531,7.0,test
9532,2.0,test
9533,2.0,test
9534,2.0,test
9535,0,test
9536,2.0,test
9537,1.0,test
9538,3.0,test
9539,0,test
9540,1.0,test
9541,2.0,test
9542,1.0,test
9543,1.0,test
9544,2.0,test
9545,2.0,test
9546,4.0,test
9547,1.0,test
9548,4.0,test
9549,1.0,test
9550,2.0,test
9551,2.0,test
9552,1.0,test
9553,1.0,test
9554,4.0,test
9555,2.0,test
9556,5.0,test
9557,1.0,test
9558,0,test
9559,2.0,test
9560,1.0,test
9561,1.0,test
9562,4.0,test
9563,1.0,test
9564,2.0,test
9565,5.0,test
9566,2.0,test
9567,2.0,test
9568,2.0,test
9569,0,test
9570,1.0,test
9571,1.0,test
9572,3.0,test
9573,3.0,test
9574,1.0,test
9575,1.0,test
9576,1.0,test
9577,3.0,test
9578,0,test
9579,1.0,test
9580,0,test
9581,3.0,test
9582,2.0,test
9583,1.0,test
9584,2.0,test
9585,1.0,test
9586,1.0,test
9587,1.0,test
9588,1.0,test
9589,1.0,test
9590,2.0,test
9591,1.0,test
9592,1.0,test
9593,1.0,test
9594,1.0,test
9595,1.0,test
9596,0,test
9597,3.0,test
9598,4.0,test
9599,1.0,train
9600,2.0,train
9601,0,train
9602,2.0,train
9603,2.0,train
9604,1.0,train
9605,1.0,train
9606,1.0,train
9607,3.0,train
9608,1.0,train
9609,1.0,train
9610,1.0,train
9611,1.0,train
9612,1.0,train
9613,1.0,train
9614,1.0,train
9615,1.0,train
9616,2.0,train
9617,3.0,train
9618,1.0,train
9619,2.0,train
9620,1.0,train
9621,2.0,train
9622,0,train
9623,1.0,train
9624,0,train
9625,1.0,train
9626,2.0,train
9627,0,train
9628,7.0,train
9629,1.0,train
9630,6.0,train
9631,1.0,train
9632,3.0,train
9633,1.0,train
9634,4.0,train
9635,1.0,train
9636,1.0,train
9637,1.0,train
9638,3.0,train
9639,2.0,train
9640,6.0,train
9641,2.0,train
9642,0,train
9643,1.0,train
9644,4.0,train
9645,3.0,train
9646,1.0,train
9647,1.0,train
9648,2.0,train
9649,4.0,train
9650,1.0,train
9651,3.0,train
9652,2.0,train
9653,0,train
9654,3.0,train
9655,0,train
9656,3.0,train
9657,5.0,train
9658,0,train
9659,1.0,train
9660,0,train
9661,1.0,train
9662,0,train
9663,1.0,train
9664,2.0,train
9665,4.0,train
9666,1.0,train
9667,1.0,train
9668,1.0,train
9669,1.0,train
9670,3.0,train
9671,1.0,train
9672,0,train
9673,1.0,train
9674,1.0,train
9675,1.0,train
9676,1.0,train
9677,1.0,train
9678,2.0,train
9679,2.0,train
9680,2.0,train
9681,1.0,train
9682,1.0,train
9683,2.0,train
9684,1.0,train
9685,4.0,train
9686,2.0,train
9687,2.0,train
9688,3.0,train
9689,1.0,train
9690,3.0,train
9691,2.0,train
9692,2.0,train
9693,3.0,train
9694,6.0,train
9695,4.0,train
9696,3.0,train
9697,1.0,train
9698,6.0,train
9699,0,train
9700,3.0,train
9701,2.0,train
9702,1.0,train
9703,1.0,train
9704,1.0,train
9705,1.0,train
9706,0,train
9707,2.0,train
9708,1.0,train
9709,2.0,train
9710,1.0,train
9711,5.0,train
9712,3.0,train
9713,1.0,train
9714,1.0,train
9715,3.0,train
9716,2.0,train
9717,1.0,train
9718,1.0,train
9719,5.0,train
9720,1.0,train
9721,6.0,train
9722,2.0,train
9723,3.0,train
9724,3.0,train
9725,1.0,train
9726,1.0,train
9727,1.0,train
9728,2.0,train
9729,3.0,train
9730,5.0,train
9731,3.0,train
9732,0,train
9733,3.0,train
9734,1.0,train
9735,0,train
